example_id,fidelity_level,independent_tokens,nested_tokens,structural_gap,structural_gap_normalized
5a89cc99554299669944a5ae,0.6666666666666666,96,96,0,0.0
5a89cc99554299669944a5ae,0.7499999999999999,96,96,0,0.0
5a89cc99554299669944a5ae,1.0,96,96,0,0.0
5a8a0cb75542992d82986e7d,0.08695652173913043,50,50,0,0.0
5a8a0cb75542992d82986e7d,0.14285714285714288,50,50,0,0.0
5a8a0cb75542992d82986e7d,0.16666666666666666,50,50,0,0.0
5a8a0cb75542992d82986e7d,0.18181818181818182,50,50,0,0.0
5a8a0cb75542992d82986e7d,0.22222222222222224,50,50,0,0.0
5a8a0cb75542992d82986e7d,0.25,50,50,0,0.0
5a8a0cb75542992d82986e7d,0.2857142857142857,50,50,0,0.0
5a8a0cb75542992d82986e7d,0.30769230769230765,50,50,0,0.0
5a8a0cb75542992d82986e7d,0.3333333333333333,50,50,0,0.0
5a8a0cb75542992d82986e7d,0.3636363636363636,,,,
5a8a0cb75542992d82986e7d,0.4,,,,
5a8a0cb75542992d82986e7d,0.4444444444444445,,,,
5a8a0cb75542992d82986e7d,0.5,,,,
5a8a0cb75542992d82986e7d,0.5714285714285715,,,,
5a8a0cb75542992d82986e7d,0.6666666666666666,,,,
5a8a0cb75542992d82986e7d,0.7499999999999999,,,,
5a8a0cb75542992d82986e7d,1.0,,,,
5a8d0c1b5542994ba4e3dbb3,0.08695652173913043,29,29,0,0.0
5a8d0c1b5542994ba4e3dbb3,0.14285714285714288,29,29,0,0.0
5a8d0c1b5542994ba4e3dbb3,0.16666666666666666,29,29,0,0.0
5a8d0c1b5542994ba4e3dbb3,0.18181818181818182,29,29,0,0.0
5a8d0c1b5542994ba4e3dbb3,0.22222222222222224,29,29,0,0.0
5a8d0c1b5542994ba4e3dbb3,0.25,29,29,0,0.0
5a8d0c1b5542994ba4e3dbb3,0.2857142857142857,29,29,0,0.0
